ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Product,Product_Category,Product_Visits,Product_Category_Visits,CA
,desktop,Macintosh,(not set),(none),Americas,Google Bluetooth Headphones,Home/Electronics/Audio/,1,9,0
,desktop,Macintosh,(not set),(none),Americas,Google Leather Journal,(not set),1,5,0
,desktop,Macintosh,(not set),(none),Americas,Waterproof Gear Bag,Home/Bags/More Bags/,2,20,0
,desktop,Windows,(not set),(none),Asia,Google Alpine Style Backpack,Home/Bags/Backpacks/,8,23,0
,desktop,Windows,(not set),(none),Europe,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Windows,(not set),(none),Americas,25L Classic Rucksack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,3,24,0
,mobile,iOS,(not set),(none),Americas,Google Women's Long Sleeve Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,1,14,0
,mobile,iOS,(not set),(none),Americas,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,14,0
,desktop,Windows,(not set),(none),Asia,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Asia,Google Rucksack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,3,36,0
,desktop,Windows,(not set),(none),Americas,20 oz Stainless Steel Insulated Tumbler,Home/Drinkware/,2,24,0
,desktop,Windows,(not set),(none),Americas,Rocket Flashlight,Home/Accessories/,2,24,0
,desktop,Windows,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/,1,24,0
,desktop,Windows,(not set),referral,Europe,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Tube Power Bank,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Leather and Metal Ballpoint Pen,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Metal Texture Roller Pen,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Linux,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/,2,12,0
,desktop,Linux,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,2,12,0
,desktop,Windows,(not set),(none),Africa,Galaxy Screen Cleaning Cloth,Home/Electronics/Electronics Accessories/,8,37,0
,desktop,Windows,(not set),(none),Africa,Galaxy Screen Cleaning Cloth,Home/Electronics/,8,75,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,16,0
,desktop,Windows,(not set),(none),Americas,Compact Bluetooth Speaker,Home/Electronics/Audio/,1,11,0
,mobile,iOS,(not set),(none),Asia,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/,2,12,0
,mobile,iOS,(not set),(none),Asia,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Linux,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,(not set),1,6,0
,mobile,iOS,(not set),(none),Americas,Leather and Metal Ballpoint Pen,Home/Office/,1,12,0
,desktop,Windows,(not set),(none),Americas,Straw Beach Mat,Home/Accessories/Fun/,2,24,0
,tablet,iOS,(not set),(none),Americas,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Shop by Brand/Android/,1,12,0
,tablet,iOS,(not set),(none),Americas,Android BTTF Moonshot Graphic Tee,Home/Shop by Brand/Android/,1,12,0
,tablet,iOS,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Shop by Brand/Google/,1,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Onesie Green,Home/Apparel/Kid's/Kid's-Infant/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android Onesie Sprout Green,Home/Apparel/Kid's/Kid's-Infant/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Plastic Sliding Flashlight,(not set),1,9,0
,desktop,Macintosh,(not set),(none),Europe,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,1,15,0
,desktop,Windows,(not set),referral,Europe,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Windows,(not set),referral,Europe,Android Hard Cover Journal,Home/Office/Notebooks & Journals/,1,12,0
,mobile,iOS,(not set),(none),Europe,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,1,12,0
,desktop,Windows,(not set),referral,Americas,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,1,12,0
,desktop,Windows,(not set),referral,Americas,Softsided Travel Pouch Set,Home/Bags/,2,24,0
,desktop,Windows,(not set),(none),Americas,Android Stretch Fit Hat,Home/Apparel/Headgear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Lunch Bag,Home/Bags/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,1,3,0
,mobile,Android,(not set),(none),Americas,Google Flashlight,Home/Accessories/,1,12,0
,desktop,Windows,(not set),(none),Americas,Electronics Accessory Pouch,Home/Bags/,3,15,0
,tablet,iOS,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,tablet,iOS,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,desktop,Windows,(not set),organic,Europe,Google 17oz Stainless Steel Sport Bottle,Home/Drinkware/,1,14,0
,desktop,Windows,(not set),(none),Americas,YouTube Men's Skater Tee Charcoal,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Windows,(not set),(none),Americas,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/,1,12,0
,mobile,iOS,(not set),(none),Americas,Ballpoint LED Light Pen,Home/Office/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,4,15,0
,desktop,Windows,(not set),(none),Americas,Google Device Stand,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Windows,(not set),(none),Americas,SPF-15 Slim & Slender Lip Balm,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,1,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Zipper-front Sports Bag,Home/Bags/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,YouTube Men's Vintage Tee,(not set),3,48,0
,desktop,Windows,(not set),cpm,Americas,Micro Wireless Earbud,Home/Electronics/Audio/,1,9,0
,desktop,Windows,(not set),cpm,Americas,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,1,9,0
,desktop,Windows,(not set),cpm,Americas,Google Device Stand,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Macintosh,(not set),(none),Americas,Google Collapsible Duffel,Home/Bags/More Bags/,1,9,0
,mobile,iOS,(not set),(none),Americas,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,4,48,0
,mobile,iOS,(not set),(none),Americas,Google Women's Convertible Vest-Jacket Sea Foam Green,Home/Shop by Brand/Google/,1,12,0
,desktop,Windows,(not set),(none),Asia,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/,1,18,0
,desktop,Windows,(not set),(none),Americas,Android Men's Long Sleeve Badge Crew Tee Heather,Home/Shop by Brand/Android/,1,12,0
,mobile,Android,(not set),(none),Americas,Collapsible Shopping Bag,Home/Bags/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,1 oz Hand Sanitizer,Home/Accessories/Fun/,1,12,0
,desktop,Windows,(not set),(none),Americas,Metal Earbuds with Small Zipper Case,Home/Electronics/Audio/,1,9,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Red Heather,Home/Shop by Brand/Google/,2,48,0
,desktop,Windows,(not set),referral,Europe,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,1,5,0
,desktop,Windows,(not set),referral,Europe,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,1,10,0
,desktop,Windows,(not set),referral,Europe,Grip Kit Cable Organizer,Home/Electronics/Electronics Accessories/,1,10,0
,tablet,iOS,(not set),(none),Americas,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,2,24,0
,desktop,Windows,(not set),(none),Europe,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/,1,12,0
,mobile,iOS,(not set),(none),Europe,Google Sunglasses,Home/Accessories/,1,12,0
,desktop,Linux,(not set),(none),Americas,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,3,12,0
,mobile,iOS,(not set),(none),Americas,You Tube Toddler Short Sleeve Tee Red,Home/Shop by Brand/YouTube/,3,36,0
,mobile,iOS,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Linux,(not set),(none),Americas,Google Laptop Tech Backpack,Home/Bags/Backpacks/,1,6,0
,desktop,Windows,(not set),(none),Asia,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,1,15,0
,mobile,iOS,(not set),(none),Americas,Sport Bag,Home/Bags/,4,48,0
,desktop,Windows,(not set),(none),Americas,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,1,10,0
,tablet,iOS,(not set),(none),Americas,Android Women's Short Sleeve Hero Tee Black,Home/Apparel/,1,60,0
,desktop,Chrome OS,(not set),(none),Americas,Colored Pencil Set,Home/Office/,1,12,0
,desktop,Chrome OS,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/Google/,2,12,0
,desktop,Chrome OS,(not set),(none),Americas,Google Men's Pullover Hoodie Grey,Home/Apparel/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,2,12,0
,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,12,0
,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,2,12,0
,desktop,Windows,(not set),(none),Europe,Micro Wireless Earbud,Home/Electronics/Audio/,1,9,0
,desktop,Windows,(not set),(none),Europe,Foam Can and Bottle Cooler,Home/Accessories/Housewares/,1,8,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 1/4 Zip Jacket Charcoal,(not set),2,13,0
,mobile,Android,(not set),(none),Asia,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,1,9,0
,desktop,Macintosh,(not set),referral,Americas,Google Women's Convertible Vest-Jacket Sea Foam Green,(not set),2,26,0
,mobile,iOS,(not set),(none),Americas,Large Zipper Top Tote Bag,Home/Bags/,1,18,0
,desktop,Windows,(not set),(none),Americas,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,2,27,0
,desktop,Macintosh,(not set),(none),Americas,Google Laptop Tech Backpack,Home/Bags/Backpacks/,3,42,0
,tablet,iOS,(not set),referral,Americas,Google Women's Long Sleeve Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,tablet,iOS,(not set),referral,Americas,Google Women's Short Sleeve Badge Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Laptop Tech Backpack,Home/Bags/Backpacks/,1,9,0
,mobile,Android,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,2,12,0
,mobile,Android,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/,2,12,0
,desktop,Windows,(not set),(none),Americas,Waze Mobile Phone Vent Mount,Home/Electronics/Electronics Accessories/,1,10,0
,desktop,Linux,(not set),(none),Americas,Reusable Shopping Bag,Home/Bags/Shopping and Totes/,1,5,0
,desktop,Windows,(not set),(none),Americas,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,mobile,Android,(not set),cpm,Americas,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,mobile,Android,(not set),cpm,Americas,Google Women's Short Sleeve Hero Dark Grey,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,mobile,Android,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,2,12,0
,mobile,Android,(not set),(none),Americas,Android Men's Skater Badge Tee Charcoal,Home/Shop by Brand/Android/,1,12,0
,mobile,Android,(not set),(none),Americas,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Laptop Backpack,Home/Bags/Backpacks/,5,42,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Zip Hoodie Grey,(not set),1,18,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's  Zip Hoodie,Home/Apparel/Men's/Men's-Outerwear/,1,16,0
,desktop,Macintosh,(not set),(none),Americas,Android Wool Heather Cap Heather/Black,Home/Apparel/Headgear/,1,11,0
,mobile,iOS,(not set),(none),Americas,Softsided Travel Pouch Set,Home/Bags/More Bags/,1,9,0
,mobile,iOS,(not set),(none),Americas,Sport Bag,Home/Bags/More Bags/,1,9,0
,desktop,Linux,Data Share Promo,affiliate,Europe,Galaxy Screen Cleaning Cloth,Home/Electronics/Electronics Accessories/,1,12,0
,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,3,12,0
,mobile,Android,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Shop by Brand/,3,24,0
,desktop,Linux,(not set),(none),Europe,26 oz Double Wall Insulated Bottle,Home/Drinkware/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Short Sleeve Hero V-Neck Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,2,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Performance Wear/,2,11,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Performance Wear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Rocket Flashlight,Home/Electronics/Flashlights/,1,5,0
,desktop,Macintosh,(not set),(none),Americas,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Car Clip Phone Holder,Home/Electronics/Electronics Accessories/,4,19,0
,mobile,Android,(not set),(none),Americas,Google Youth Sports Tee Navy,Home/Apparel/Kid's/Kids-Youth/,6,67,0
,mobile,iOS,(not set),(none),Americas,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,1,17,0
,desktop,Windows,(not set),(none),Oceania,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,3,26,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's 3/4 Sleeve Baseball Raglan Heather/Black,Home/Apparel/Women's/,2,24,0
,desktop,Macintosh,(not set),(none),Americas,Google 40 oz Insulated Monster Bottle,Home/Drinkware/Water Bottles and Tumblers/,3,42,0
,desktop,Linux,(not set),(none),Americas,Android BTTF Moonshot Graphic Tee,Home/Shop by Brand/Android/,1,12,0
,tablet,Android,(not set),(none),Americas,Android 24 oz Contigo Bottle,Home/Shop by Brand/Android/,3,36,0
,desktop,Linux,(not set),(none),Americas,Google Men's Short Sleeve Performance Badge Tee Navy,Home/Apparel/Men's/Men's-Performance Wear/,1,11,0
,desktop,Macintosh,(not set),(none),Americas,Android Men's Short Sleeve Hero Tee Heather,Home/Shop by Brand/Android/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Quilted Insulated Vest White,Home/Apparel/Women's/Women's-Outerwear/,2,24,0
,mobile,iOS,(not set),(none),Americas,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,3,36,0
,mobile,iOS,(not set),(none),Americas,Android 17oz Stainless Steel Sport Bottle,Home/Drinkware/,1,12,0
,mobile,iOS,(not set),(none),Americas,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google 4400mAh Power Bank,Home/Electronics/Power/,1,7,0
,mobile,iOS,(not set),(none),Americas,Google Youth Girl Tee Green,Home/Apparel/Kid's/Kids-Youth/,2,26,0
,mobile,iOS,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,12,0
,mobile,iOS,(not set),(none),Americas,Waterproof Backpack,Home/Bags/Backpacks/,1,6,0
,mobile,iOS,(not set),(none),Americas,25L Classic Rucksack,Home/Bags/Backpacks/,1,6,0
,mobile,iOS,(not set),(none),Americas,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/,2,14,0
,mobile,Android,(not set),(none),Americas,Android Women's Fleece Hoodie,(not set),1,7,0
,mobile,Android,(not set),(none),Asia,Google Water Resistant Bluetooth Speaker,Home/Electronics/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Shop by Brand/Android/,2,27,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,5,24,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Shop by Brand/Google/,5,12,0
,desktop,Macintosh,(not set),(none),Europe,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/,5,24,0
,desktop,Macintosh,(not set),(none),Americas,Google Women's Lightweight Microfleece Jacket,(not set),2,15,0
,desktop,Windows,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/,4,51,0
,desktop,Macintosh,(not set),(none),Europe,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,1,12,0
,desktop,Macintosh,(not set),(none),Americas,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,1,12,0
,desktop,Windows,(not set),(none),Europe,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,2,24,0
,tablet,iOS,(not set),(none),Americas,Galaxy Screen Cleaning Cloth,Home/Accessories/,10,36,0
,tablet,iOS,(not set),(none),Americas,Galaxy Screen Cleaning Cloth,Home/Electronics/,10,67,0
,desktop,Macintosh,(not set),(none),Americas,Android Women's Fleece Hoodie,(not set),1,3,0
,desktop,Windows,(not set),(none),Europe,Google Women's Short Sleeve Hero Dark Grey,Home/Apparel/Women's/,3,39,0
